Sample     Label        p(atk)   Status     Verdict
825        attack       0.6108   ATTACK     [TP] Correct
826        ?            0.6096   ATTACK     [??] No label
827        attack       0.6102   ATTACK     [TP] Correct
828        ?            0.6102   ATTACK     [??] No label
829        attack       0.6102   ATTACK     [TP] Correct
830        ?            0.6099   ATTACK     [??] No label
831        attack       0.6101   ATTACK     [TP] Correct
832        ?            0.6098   ATTACK     [??] No label
833        attack       0.6100   ATTACK     [TP] Correct
834        ?            0.6091   ATTACK     [??] No label
835        attack       0.6095   ATTACK     [TP] Correct
836        ?            0.6038   ATTACK     [??] No label
837        attack       0.6067   ATTACK     [TP] Correct
838        ?            0.6060   ATTACK     [??] No label
839        attack       0.6064   ATTACK     [TP] Correct
840        ?            0.6099   ATTACK     [??] No label
841        attack       0.6081   ATTACK     [TP] Correct
842        ?            0.6078   ATTACK     [??] No label
843        attack       0.6079   ATTACK     [TP] Correct
844        ?            0.6111   ATTACK     [??] No label
845        attack       0.6095   ATTACK     [TP] Correct
846        ?            0.5621   ATTACK     [??] No label
847        attack       0.5813   ATTACK     [TP] Correct
848        ?            0.5812   ATTACK     [??] No label
849        attack       0.5812   ATTACK     [TP] Correct
850        ?            0.5772   ATTACK     [??] No label
851        attack       0.5797   ATTACK     [TP] Correct
852        ?            0.5804   ATTACK     [??] No label
853        attack       0.5801   ATTACK     [TP] Correct
854        ?            0.5814   ATTACK     [??] No label
855        attack       0.5808   ATTACK     [TP] Correct
856        ?            0.6320   ATTACK     [??] No label
857        attack       0.6113   ATTACK     [TP] Correct
858        ?            0.6120   ATTACK     [??] No label
859        attack       0.6116   ATTACK     [TP] Correct
860        ?            0.6095   ATTACK     [??] No label
861        attack       0.6106   ATTACK     [TP] Correct
862        ?            0.6065   ATTACK     [??] No label
863        attack       0.6084   ATTACK     [TP] Correct
864        ?            0.5993   ATTACK     [??] No label
865        attack       0.6038   ATTACK     [TP] Correct
866        ?            0.6035   ATTACK     [??] No label
867        attack       0.6037   ATTACK     [TP] Correct
868        ?            0.6030   ATTACK     [??] No label
869        attack       0.6034   ATTACK     [TP] Correct
870        ?            0.6044   ATTACK     [??] No label
871        attack       0.6038   ATTACK     [TP] Correct
872        ?            0.6052   ATTACK     [??] No label
873        attack       0.6046   ATTACK     [TP] Correct
874        ?            0.6105   ATTACK     [??] No label
875        attack       0.6077   ATTACK     [TP] Correct
876        ?            0.6045   ATTACK     [??] No label
877        attack       0.6061   ATTACK     [TP] Correct
878        ?            0.6045   ATTACK     [??] No label
879        attack       0.6053   ATTACK     [TP] Correct
880        ?            0.6017   ATTACK     [??] No label
881        attack       0.6035   ATTACK     [TP] Correct
882        ?            0.6088   ATTACK     [??] No label
883        attack       0.6060   ATTACK     [TP] Correct
884        ?            0.6067   ATTACK     [??] No label
885        attack       0.6063   ATTACK     [TP] Correct
886        ?            0.6083   ATTACK     [??] No label
887        attack       0.6072   ATTACK     [TP] Correct
888        ?            0.6069   ATTACK     [??] No label
889        attack       0.6071   ATTACK     [TP] Correct
890        ?            0.6146   ATTACK     [??] No label
891        attack       0.6108   ATTACK     [TP] Correct
892        ?            0.6096   ATTACK     [??] No label
893        attack       0.6102   ATTACK     [TP] Correct
894        ?            0.6112   ATTACK     [??] No label
895        attack       0.6107   ATTACK     [TP] Correct
896        ?            0.6102   ATTACK     [??] No label
897        attack       0.6105   ATTACK     [TP] Correct
898        ?            0.6112   ATTACK     [??] No label
899        attack       0.6109   ATTACK     [TP] Correct
900        ?            0.6090   ATTACK     [??] No label
901        attack       0.6100   ATTACK     [TP] Correct
902        ?            0.6109   ATTACK     [??] No label
903        attack       0.6105   ATTACK     [TP] Correct
904        ?            0.6088   ATTACK     [??] No label
905        attack       0.6097   ATTACK     [TP] Correct
906        ?            0.6098   ATTACK     [??] No label
907        attack       0.6097   ATTACK     [TP] Correct
908        ?            0.6060   ATTACK     [??] No label
909        attack       0.6077   ATTACK     [TP] Correct
910        ?            0.5990   ATTACK     [??] No label
911        attack       0.6033   ATTACK     [TP] Correct
912        ?            0.5962   ATTACK     [??] No label
913        attack       0.5998   ATTACK     [TP] Correct
914        ?            0.5992   ATTACK     [??] No label
915        attack       0.5994   ATTACK     [TP] Correct
916        ?            0.6021   ATTACK     [??] No label
917        attack       0.6007   ATTACK     [TP] Correct
918        ?            0.6081   ATTACK     [??] No label
919        attack       0.6043   ATTACK     [TP] Correct
920        ?            0.6119   ATTACK     [??] No label
921        attack       0.6082   ATTACK     [TP] Correct
922        ?            0.6132   ATTACK     [??] No label
923        attack       0.6108   ATTACK     [TP] Correct
924        ?            0.6105   ATTACK     [??] No label
925        attack       0.6107   ATTACK     [TP] Correct
926        ?            0.6111   ATTACK     [??] No label
927        attack       0.6109   ATTACK     [TP] Correct
928        ?            0.6060   ATTACK     [??] No label
929        attack       0.6084   ATTACK     [TP] Correct
930        ?            0.6053   ATTACK     [??] No label
931        attack       0.6069   ATTACK     [TP] Correct
932        ?            0.6081   ATTACK     [??] No label
933        attack       0.6076   ATTACK     [TP] Correct
934        ?            0.6099   ATTACK     [??] No label
935        attack       0.6088   ATTACK     [TP] Correct
936        ?            0.6034   ATTACK     [??] No label
937        attack       0.6062   ATTACK     [TP] Correct
938        ?            0.6058   ATTACK     [??] No label
939        attack       0.6060   ATTACK     [TP] Correct
940        ?            0.6069   ATTACK     [??] No label
941        attack       0.6065   ATTACK     [TP] Correct
942        ?            0.6024   ATTACK     [??] No label
943        attack       0.6045   ATTACK     [TP] Correct
944        ?            0.6021   ATTACK     [??] No label
950        ?            0.0000   BENIGN     [??] No label
960        ?            0.5039   ATTACK     [??] No label
961        attack       0.5282   ATTACK     [TP] Correct
962        ?            0.6235   ATTACK     [??] No label
963        attack       0.6010   ATTACK     [TP] Correct
964        ?            0.6192   ATTACK     [??] No label
965        attack       0.6040   ATTACK     [TP] Correct
966        ?            0.6031   ATTACK     [??] No label
967        attack       0.6036   ATTACK     [TP] Correct
968        ?            0.6029   ATTACK     [??] No label
969        attack       0.6032   ATTACK     [TP] Correct
970        ?            0.5988   ATTACK     [??] No label
971        attack       0.6010   ATTACK     [TP] Correct
972        ?            0.6008   ATTACK     [??] No label
973        attack       0.6008   ATTACK     [TP] Correct
974        ?            0.6050   ATTACK     [??] No label
975        attack       0.6029   ATTACK     [TP] Correct
976        ?            0.6039   ATTACK     [??] No label
977        attack       0.6034   ATTACK     [TP] Correct
978        ?            0.6045   ATTACK     [??] No label
979        attack       0.6041   ATTACK     [TP] Correct
980        ?            0.6053   ATTACK     [??] No label
981        attack       0.6048   ATTACK     [TP] Correct
982        ?            0.6081   ATTACK     [??] No label
983        attack       0.6065   ATTACK     [TP] Correct
984        ?            0.6035   ATTACK     [??] No label
985        attack       0.6050   ATTACK     [TP] Correct
986        ?            0.6028   ATTACK     [??] No label
987        attack       0.6040   ATTACK     [TP] Correct
988        ?            0.6041   ATTACK     [??] No label
989        attack       0.6039   ATTACK     [TP] Correct
990        ?            0.6065   ATTACK     [??] No label
991        attack       0.6051   ATTACK     [TP] Correct
992        ?            0.6069   ATTACK     [??] No label
993        attack       0.6060   ATTACK     [TP] Correct
994        ?            0.5809   ATTACK     [??] No label
995        attack       0.5918   ATTACK     [TP] Correct
996        ?            0.5905   ATTACK     [??] No label
997        attack       0.5913   ATTACK     [TP] Correct
998        ?            0.5867   ATTACK     [??] No label
999        attack       0.5894   ATTACK     [TP] Correct
1000       ?            0.5878   ATTACK     [??] No label
1001       attack       0.5886   ATTACK     [TP] Correct
1002       ?            0.5897   ATTACK     [??] No label
1003       attack       0.5893   ATTACK     [TP] Correct
1004       ?            0.6206   ATTACK     [??] No label
1005       attack       0.6063   ATTACK     [TP] Correct
1006       ?            0.6055   ATTACK     [??] No label
1007       attack       0.6059   ATTACK     [TP] Correct
1008       ?            0.6096   ATTACK     [??] No label
1009       attack       0.6078   ATTACK     [TP] Correct
1010       ?            0.6125   ATTACK     [??] No label
1011       attack       0.6101   ATTACK     [TP] Correct
1012       ?            0.6082   ATTACK     [??] No label
1013       attack       0.6091   ATTACK     [TP] Correct
1014       ?            0.5852   ATTACK     [??] No label
1015       attack       0.5965   ATTACK     [TP] Correct
1016       ?            0.5936   ATTACK     [??] No label
