n_smooth,threshold,recall,fpr,f1,median_latency
1,0.31,0.9101,0.008999999999998199,0.9521866499267629,0.0
1,0.32,0.9096,0.008999999999998199,0.9519125111192507,0.0
1,0.33,0.9093,0.008999999999998199,0.9517479589700649,0.0
1,0.34,0.9087333333333333,0.008999999999998199,0.9514369972254698,0.0
1,0.35000000000000003,0.9084333333333333,0.008999999999998199,0.951272295717128,0.0
1,0.36,0.9077,0.008999999999998199,0.9508694741252881,0.0
1,0.37,0.9071333333333333,0.008999999999998199,0.9505579908835292,0.0
1,0.38,0.9062333333333333,0.008999999999998199,0.950062901873078,0.0
1,0.39,0.9055333333333333,0.00879999999999824,0.9496941094214298,0.0
1,0.4,0.9046,0.00879999999999824,0.9491798118288972,0.0
1,0.41000000000000003,0.904,0.00859999999999828,0.9488655249024719,0.0
1,0.42,0.9029,0.008399999999998319,0.9482749566769941,0.0
1,0.43,0.9021,0.00819999999999836,0.9478495376856262,0.0
1,0.44,0.9010333333333334,0.00819999999999836,0.9472596019063639,0.0
1,0.45,0.9003666666666666,0.00819999999999836,0.9468905559840146,0.0
1,0.46,0.9000666666666667,0.007999999999998399,0.946740997861225,0.0
1,0.47000000000000003,0.8995333333333333,0.007999999999998399,0.9464454810086628,0.0
1,0.48,0.8991333333333333,0.0075999999999984795,0.9462569283659581,0.0
1,0.49,0.8987333333333334,0.0075999999999984795,0.9460350877192982,0.0
1,0.5,0.8982666666666667,0.0075999999999984795,0.9457761555469765,0.0
1,0.51,0.8976666666666666,0.006999999999998599,0.9454928464846836,0.0
1,0.52,0.8971,0.006999999999998599,0.9451780571749666,0.0
1,0.53,0.8965,0.006999999999998599,0.9448445459336027,0.0
1,0.54,0.8960333333333333,0.006999999999998599,0.9445850024597653,0.0
1,0.55,0.8955333333333333,0.006999999999998599,0.9443067784397462,0.0
1,0.56,0.8954,0.006999999999998599,0.9442325605919468,0.0
1,0.5700000000000001,0.8952,0.006999999999998599,0.9441212142518148,0.0
1,0.58,0.8951333333333333,0.006999999999998599,0.9440840935857547,0.0
1,0.59,0.8950666666666667,0.006999999999998599,0.9440469703095611,0.0
1,0.6,0.8949333333333334,0.006999999999998599,0.943972715925672,0.0
1,0.61,0.8948333333333334,0.006399999999998719,0.9439668055628813,0.0
1,0.62,0.8947333333333334,0.0061999999999987595,0.9439276985564328,0.0
1,0.63,0.8947333333333334,0.005799999999998839,0.9439608939529813,0.0
1,0.64,0.8945333333333333,0.00519999999999896,0.9438992648869192,0.0
1,0.65,0.8945,0.004999999999998999,0.9438972915933873,0.0
1,0.66,0.8943666666666666,0.004799999999999039,0.94383959194442,0.0
1,0.67,0.8942333333333333,0.004799999999999039,0.9437652811735942,0.0
1,0.68,0.894,0.00439999999999912,0.9436684142007671,0.0
1,0.6900000000000001,0.8937,0.0037999999999992397,0.9435509414041879,0.0
1,0.7000000000000001,0.8935,0.0037999999999992397,0.943439391806279,0.0
