Sample     Label        p(atk)   Status     Verdict
8028       ?            0.7038   ATTACK     [??] No label
8029       attack       0.7037   ATTACK     [TP] Correct
8030       ?            0.7066   ATTACK     [??] No label
8031       attack       0.7052   ATTACK     [TP] Correct
8033       attack       0.5668   ATTACK     [TP] Correct
8034       ?            0.5593   ATTACK     [??] No label
8035       attack       0.5658   ATTACK     [TP] Correct
8036       ?            0.5611   ATTACK     [??] No label
8037       attack       0.5650   ATTACK     [TP] Correct
8038       ?            0.5628   ATTACK     [??] No label
8039       attack       0.5654   ATTACK     [TP] Correct
8040       ?            0.5590   ATTACK     [??] No label
8041       attack       0.5654   ATTACK     [TP] Correct
8042       ?            0.7274   ATTACK     [??] No label
8043       attack       0.6935   ATTACK     [TP] Correct
8044       ?            0.6966   ATTACK     [??] No label
8045       attack       0.6953   ATTACK     [TP] Correct
8046       ?            0.6961   ATTACK     [??] No label
8047       attack       0.6957   ATTACK     [TP] Correct
8048       ?            0.6951   ATTACK     [??] No label
8049       attack       0.6948   ATTACK     [TP] Correct
8050       ?            0.6957   ATTACK     [??] No label
8051       attack       0.6955   ATTACK     [TP] Correct
8052       ?            0.6976   ATTACK     [??] No label
8053       attack       0.6967   ATTACK     [TP] Correct
8054       ?            0.6984   ATTACK     [??] No label
8055       attack       0.6977   ATTACK     [TP] Correct
8056       ?            0.6990   ATTACK     [??] No label
8057       attack       0.6983   ATTACK     [TP] Correct
8058       ?            0.7014   ATTACK     [??] No label
8059       attack       0.7001   ATTACK     [TP] Correct
8060       ?            0.7013   ATTACK     [??] No label
8061       attack       0.7007   ATTACK     [TP] Correct
8062       ?            0.6999   ATTACK     [??] No label
8063       attack       0.7000   ATTACK     [TP] Correct
8064       ?            0.6993   ATTACK     [??] No label
8065       attack       0.6998   ATTACK     [TP] Correct
8066       ?            0.7000   ATTACK     [??] No label
8067       attack       0.7000   ATTACK     [TP] Correct
8068       ?            0.6983   ATTACK     [??] No label
8069       attack       0.6992   ATTACK     [TP] Correct
8070       ?            0.6988   ATTACK     [??] No label
8071       attack       0.6990   ATTACK     [TP] Correct
8072       ?            0.7001   ATTACK     [??] No label
8073       attack       0.6993   ATTACK     [TP] Correct
8074       ?            0.6992   ATTACK     [??] No label
8075       attack       0.6994   ATTACK     [TP] Correct
8076       ?            0.7003   ATTACK     [??] No label
8077       attack       0.6998   ATTACK     [TP] Correct
8078       ?            0.7006   ATTACK     [??] No label
8079       attack       0.7004   ATTACK     [TP] Correct
8080       ?            0.6991   ATTACK     [??] No label
8081       attack       0.6997   ATTACK     [TP] Correct
8082       ?            0.6996   ATTACK     [??] No label
8083       attack       0.6997   ATTACK     [TP] Correct
8084       ?            0.6995   ATTACK     [??] No label
8085       attack       0.6996   ATTACK     [TP] Correct
8086       ?            0.6992   ATTACK     [??] No label
8087       attack       0.6989   ATTACK     [TP] Correct
8088       ?            0.6986   ATTACK     [??] No label
8089       attack       0.6990   ATTACK     [TP] Correct
8090       ?            0.7003   ATTACK     [??] No label
8091       attack       0.6997   ATTACK     [TP] Correct
8092       ?            0.6995   ATTACK     [??] No label
8093       attack       0.6997   ATTACK     [TP] Correct
8094       ?            0.6999   ATTACK     [??] No label
8095       attack       0.6998   ATTACK     [TP] Correct
8096       ?            0.6997   ATTACK     [??] No label
8097       attack       0.6998   ATTACK     [TP] Correct
8098       ?            0.7006   ATTACK     [??] No label
8099       attack       0.7002   ATTACK     [TP] Correct
8100       ?            0.7000   ATTACK     [??] No label
8101       attack       0.6996   ATTACK     [TP] Correct
8102       ?            0.6984   ATTACK     [??] No label
8103       attack       0.6993   ATTACK     [TP] Correct
8104       ?            0.7005   ATTACK     [??] No label
8105       attack       0.7000   ATTACK     [TP] Correct
8106       ?            0.6998   ATTACK     [??] No label
8107       attack       0.7000   ATTACK     [TP] Correct
8108       ?            0.6987   ATTACK     [??] No label
8109       attack       0.6993   ATTACK     [TP] Correct
8110       ?            0.6994   ATTACK     [??] No label
8111       attack       0.6993   ATTACK     [TP] Correct
8112       ?            0.6997   ATTACK     [??] No label
8113       attack       0.6996   ATTACK     [TP] Correct
8114       ?            0.6998   ATTACK     [??] No label
8115       attack       0.6993   ATTACK     [TP] Correct
8116       ?            0.6991   ATTACK     [??] No label
8117       attack       0.6994   ATTACK     [TP] Correct
8118       ?            0.7012   ATTACK     [??] No label
8119       attack       0.7004   ATTACK     [TP] Correct
8120       ?            0.7007   ATTACK     [??] No label
8121       attack       0.7007   ATTACK     [TP] Correct
8122       ?            0.7011   ATTACK     [??] No label
8123       attack       0.7009   ATTACK     [TP] Correct
8124       ?            0.7007   ATTACK     [??] No label
8125       attack       0.7006   ATTACK     [TP] Correct
8126       ?            0.6990   ATTACK     [??] No label
8127       attack       0.6998   ATTACK     [TP] Correct
8128       ?            0.6992   ATTACK     [??] No label
8129       attack       0.6645   ATTACK     [TP] Correct
8130       ?            0.6714   ATTACK     [??] No label
8131       attack       0.6382   ATTACK     [TP] Correct
8132       ?            0.6457   ATTACK     [??] No label
8133       attack       0.6168   ATTACK     [TP] Correct
8134       ?            0.6237   ATTACK     [??] No label
8135       attack       0.5977   ATTACK     [TP] Correct
8136       ?            0.6091   ATTACK     [??] No label
8137       attack       0.5998   ATTACK     [TP] Correct
8139       attack       0.5401   ATTACK     [TP] Correct
8140       ?            0.5233   ATTACK     [??] No label
8141       attack       0.5561   ATTACK     [TP] Correct
8142       ?            0.5394   ATTACK     [??] No label
8143       attack       0.5764   ATTACK     [TP] Correct
8144       ?            0.5576   ATTACK     [??] No label
8145       attack       0.5997   ATTACK     [TP] Correct
8146       ?            0.5818   ATTACK     [??] No label
8147       attack       0.6010   ATTACK     [TP] Correct
8148       ?            0.7228   ATTACK     [??] No label
8149       attack       0.6941   ATTACK     [TP] Correct
8150       ?            0.6969   ATTACK     [??] No label
8151       attack       0.6956   ATTACK     [TP] Correct
8152       ?            0.6980   ATTACK     [??] No label
8153       attack       0.6970   ATTACK     [TP] Correct
8154       ?            0.6997   ATTACK     [??] No label
8155       attack       0.6984   ATTACK     [TP] Correct
8156       ?            0.6987   ATTACK     [??] No label
8157       attack       0.6986   ATTACK     [TP] Correct
8158       ?            0.6992   ATTACK     [??] No label
8159       attack       0.6988   ATTACK     [TP] Correct
8160       ?            0.6993   ATTACK     [??] No label
8161       attack       0.6986   ATTACK     [TP] Correct
8162       ?            0.6986   ATTACK     [??] No label
8163       attack       0.6988   ATTACK     [TP] Correct
8164       ?            0.7003   ATTACK     [??] No label
8165       attack       0.6997   ATTACK     [TP] Correct
8166       ?            0.7012   ATTACK     [??] No label
8167       attack       0.7006   ATTACK     [TP] Correct
8168       ?            0.7005   ATTACK     [??] No label
8169       attack       0.7005   ATTACK     [TP] Correct
8170       ?            0.6999   ATTACK     [??] No label
8171       attack       0.7001   ATTACK     [TP] Correct
8172       ?            0.7005   ATTACK     [??] No label
8173       attack       0.7004   ATTACK     [TP] Correct
8174       ?            0.6998   ATTACK     [??] No label
8175       attack       0.6998   ATTACK     [TP] Correct
8176       ?            0.6998   ATTACK     [??] No label
8177       attack       0.7000   ATTACK     [TP] Correct
8178       ?            0.7015   ATTACK     [??] No label
8179       attack       0.7008   ATTACK     [TP] Correct
8180       ?            0.5466   ATTACK     [??] No label
8181       attack       0.6075   ATTACK     [TP] Correct
8182       ?            0.6083   ATTACK     [??] No label
8183       attack       0.6086   ATTACK     [TP] Correct
8184       ?            0.6058   ATTACK     [??] No label
8185       attack       0.6073   ATTACK     [TP] Correct
8186       ?            0.6067   ATTACK     [??] No label
8187       attack       0.6084   ATTACK     [TP] Correct
8188       ?            0.6022   ATTACK     [??] No label
8189       attack       0.6074   ATTACK     [TP] Correct
8190       ?            0.7220   ATTACK     [??] No label
8191       attack       0.6962   ATTACK     [TP] Correct
8192       ?            0.6937   ATTACK     [??] No label
8193       attack       0.6950   ATTACK     [TP] Correct
8194       ?            0.6941   ATTACK     [??] No label
8195       attack       0.6945   ATTACK     [TP] Correct
8196       ?            0.6939   ATTACK     [??] No label
8197       attack       0.6937   ATTACK     [TP] Correct
8198       ?            0.6993   ATTACK     [??] No label
8199       attack       0.6967   ATTACK     [TP] Correct
8200       ?            0.5358   ATTACK     [??] No label
8201       attack       0.5982   ATTACK     [TP] Correct
8202       ?            0.6035   ATTACK     [??] No label
8203       attack       0.5984   ATTACK     [TP] Correct
8204       ?            0.6041   ATTACK     [??] No label
8205       attack       0.5993   ATTACK     [TP] Correct
8206       ?            0.6013   ATTACK     [??] No label
8207       attack       0.5995   ATTACK     [TP] Correct
8208       ?            0.5952   ATTACK     [??] No label
8209       attack       0.5993   ATTACK     [TP] Correct
8210       ?            0.7302   ATTACK     [??] No label
8211       attack       0.7018   ATTACK     [TP] Correct
8212       ?            0.6993   ATTACK     [??] No label
8213       attack       0.7007   ATTACK     [TP] Correct
8214       ?            0.6992   ATTACK     [??] No label
8215       attack       0.7001   ATTACK     [TP] Correct
8216       ?            0.6989   ATTACK     [??] No label
8217       attack       0.6995   ATTACK     [TP] Correct
8218       ?            0.7037   ATTACK     [??] No label
8219       attack       0.7016   ATTACK     [TP] Correct
8220       ?            0.7041   ATTACK     [??] No label
8221       attack       0.7028   ATTACK     [TP] Correct
8222       ?            0.7059   ATTACK     [??] No label
8223       attack       0.7045   ATTACK     [TP] Correct
8224       ?            0.7067   ATTACK     [??] No label
8225       attack       0.7054   ATTACK     [TP] Correct
8226       ?            0.7080   ATTACK     [??] No label
8227       attack       0.7072   ATTACK     [TP] Correct
8228       ?            0.7059   ATTACK     [??] No label
8229       attack       0.7065   ATTACK     [TP] Correct
8230       ?            0.7052   ATTACK     [??] No label
